Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,year,site
2019-04-30,AQS,490353006,1,25.0,ppb,24,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-01,AQS,490353006,1,21.0,ppb,20,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-02,AQS,490353006,1,26.0,ppb,25,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-03,AQS,490353006,1,27.0,ppb,25,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-04,AQS,490353006,1,23.0,ppb,22,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-05,AQS,490353006,1,15.0,ppb,14,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-06,AQS,490353006,1,23.0,ppb,22,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-07,AQS,490353006,1,26.0,ppb,25,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-08,AQS,490353006,1,15.0,ppb,14,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-09,AQS,490353006,1,3.0,ppb,3,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-10,AQS,490353006,1,11.0,ppb,10,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-11,AQS,490353006,1,21.0,ppb,20,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-12,AQS,490353006,1,15.0,ppb,14,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-13,AQS,490353006,1,24.0,ppb,23,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-14,AQS,490353006,1,20.0,ppb,19,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-15,AQS,490353006,1,17.0,ppb,16,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-16,AQS,490353006,1,14.0,ppb,13,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-17,AQS,490353006,1,8.0,ppb,8,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-18,AQS,490353006,1,13.0,ppb,12,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-19,AQS,490353006,1,7.0,ppb,7,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-20,AQS,490353006,1,12.0,ppb,11,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-21,AQS,490353006,1,20.0,ppb,19,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-22,AQS,490353006,1,16.0,ppb,15,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-23,AQS,490353006,1,10.0,ppb,9,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-24,AQS,490353006,1,23.0,ppb,22,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-25,AQS,490353006,1,14.0,ppb,13,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-26,AQS,490353006,1,13.0,ppb,12,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-27,AQS,490353006,1,6.0,ppb,6,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-28,AQS,490353006,1,13.0,ppb,12,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-29,AQS,490353006,1,13.0,ppb,12,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-30,AQS,490353006,1,11.0,ppb,10,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-05-31,AQS,490353006,1,16.0,ppb,15,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-01,AQS,490353006,1,9.0,ppb,8,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-02,AQS,490353006,1,12.0,ppb,11,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-03,AQS,490353006,1,20.0,ppb,19,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-04,AQS,490353006,1,24.0,ppb,23,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-05,AQS,490353006,1,20.0,ppb,19,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-06,AQS,490353006,1,16.0,ppb,15,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-07,AQS,490353006,1,17.0,ppb,16,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-08,AQS,490353006,1,6.0,ppb,6,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-09,AQS,490353006,1,9.0,ppb,8,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-10,AQS,490353006,1,16.0,ppb,15,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-11,AQS,490353006,1,25.0,ppb,24,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-12,AQS,490353006,1,16.0,ppb,15,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-13,AQS,490353006,1,18.0,ppb,17,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-14,AQS,490353006,1,15.0,ppb,14,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-15,AQS,490353006,1,12.0,ppb,11,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-16,AQS,490353006,1,15.0,ppb,14,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-17,AQS,490353006,1,15.0,ppb,14,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-18,AQS,490353006,1,18.0,ppb,17,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-19,AQS,490353006,1,15.0,ppb,14,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-20,AQS,490353006,1,13.0,ppb,12,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-21,AQS,490353006,1,9.0,ppb,8,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-22,AQS,490353006,1,6.0,ppb,6,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-23,AQS,490353006,1,11.0,ppb,10,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-24,AQS,490353006,1,14.0,ppb,13,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-25,AQS,490353006,1,26.0,ppb,25,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-26,AQS,490353006,1,16.0,ppb,15,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-27,AQS,490353006,1,12.0,ppb,11,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-28,AQS,490353006,1,17.0,ppb,16,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-29,AQS,490353006,1,13.0,ppb,12,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-06-30,AQS,490353006,1,13.0,ppb,12,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-01,AQS,490353006,1,14.0,ppb,13,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-02,AQS,490353006,1,24.0,ppb,23,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-03,AQS,490353006,1,21.0,ppb,20,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-04,AQS,490353006,1,18.0,ppb,17,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-05,AQS,490353006,1,13.0,ppb,12,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-06,AQS,490353006,1,14.0,ppb,13,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-07,AQS,490353006,1,12.0,ppb,11,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-08,AQS,490353006,1,29.0,ppb,27,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-09,AQS,490353006,1,21.0,ppb,20,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-10,AQS,490353006,1,17.0,ppb,16,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-11,AQS,490353006,1,24.0,ppb,23,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-12,AQS,490353006,1,17.0,ppb,16,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-13,AQS,490353006,1,14.0,ppb,13,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-14,AQS,490353006,1,10.0,ppb,9,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-15,AQS,490353006,1,13.0,ppb,12,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-16,AQS,490353006,1,23.0,ppb,22,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-17,AQS,490353006,1,15.0,ppb,14,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-18,AQS,490353006,1,15.0,ppb,14,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-19,AQS,490353006,1,18.0,ppb,17,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-20,AQS,490353006,1,19.0,ppb,18,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-21,AQS,490353006,1,12.0,ppb,11,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-22,AQS,490353006,1,9.0,ppb,8,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-23,AQS,490353006,1,24.0,ppb,23,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-24,AQS,490353006,1,20.0,ppb,19,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-25,AQS,490353006,1,14.0,ppb,13,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-26,AQS,490353006,1,28.0,ppb,26,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-27,AQS,490353006,1,10.0,ppb,9,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-28,AQS,490353006,1,14.0,ppb,13,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-29,AQS,490353006,1,22.0,ppb,21,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-30,AQS,490353006,1,19.0,ppb,18,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-07-31,AQS,490353006,1,18.0,ppb,17,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-01,AQS,490353006,1,16.0,ppb,15,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-02,AQS,490353006,1,22.0,ppb,21,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-03,AQS,490353006,1,15.0,ppb,14,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-04,AQS,490353006,1,12.0,ppb,11,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-05,AQS,490353006,1,10.0,ppb,9,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-06,AQS,490353006,1,26.0,ppb,25,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-07,AQS,490353006,1,25.0,ppb,24,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-08,AQS,490353006,1,16.0,ppb,15,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-09,AQS,490353006,1,15.0,ppb,14,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-10,AQS,490353006,1,20.0,ppb,19,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-11,AQS,490353006,1,18.0,ppb,17,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-12,AQS,490353006,1,20.0,ppb,19,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-13,AQS,490353006,1,27.0,ppb,25,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-14,AQS,490353006,1,28.0,ppb,26,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-15,AQS,490353006,1,28.0,ppb,26,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-16,AQS,490353006,1,19.0,ppb,18,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-17,AQS,490353006,1,15.0,ppb,14,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-18,AQS,490353006,1,16.0,ppb,15,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-19,AQS,490353006,1,28.0,ppb,26,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-20,AQS,490353006,1,27.0,ppb,25,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-21,AQS,490353006,1,35.0,ppb,33,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-22,AQS,490353006,1,26.0,ppb,25,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-23,AQS,490353006,1,21.0,ppb,20,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-24,AQS,490353006,1,21.0,ppb,20,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-25,AQS,490353006,1,26.0,ppb,25,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-26,AQS,490353006,1,33.0,ppb,31,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-27,AQS,490353006,1,33.0,ppb,31,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-28,AQS,490353006,1,34.0,ppb,32,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-29,AQS,490353006,1,34.0,ppb,32,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-30,AQS,490353006,1,19.0,ppb,18,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-08-31,AQS,490353006,1,16.0,ppb,15,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-09-01,AQS,490353006,1,13.0,ppb,12,Hawthorne,23,96.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-09-02,AQS,490353006,1,17.0,ppb,16,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-09-03,AQS,490353006,1,24.0,ppb,23,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-09-04,AQS,490353006,1,27.0,ppb,25,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-09-05,AQS,490353006,1,30.0,ppb,28,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
2019-09-06,AQS,490353006,1,22.0,ppb,21,Hawthorne,24,100.0,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222,2019,SLC
