"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/08/2009","AQS","490350003","1","22","ppb","21","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/09/2009","AQS","490350003","1","28","ppb","26","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/10/2009","AQS","490350003","1","28","ppb","26","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/11/2009","AQS","490350003","1","33","ppb","31","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/12/2009","AQS","490350003","1","25","ppb","24","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/13/2009","AQS","490350003","1","26","ppb","25","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/14/2009","AQS","490350003","1","27","ppb","25","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/15/2009","AQS","490350003","1","28","ppb","26","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/16/2009","AQS","490350003","1","38","ppb","36","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/17/2009","AQS","490350003","1","36","ppb","34","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/18/2009","AQS","490350003","1","30","ppb","28","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/19/2009","AQS","490350003","1","19","ppb","18","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/20/2009","AQS","490350003","1","28","ppb","26","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/21/2009","AQS","490350003","1","30","ppb","28","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/22/2009","AQS","490350003","1","30","ppb","28","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/23/2009","AQS","490350003","1","18","ppb","17","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/24/2009","AQS","490350003","1","8","ppb","8","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/25/2009","AQS","490350003","1","14","ppb","13","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/26/2009","AQS","490350003","1","21","ppb","20","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/27/2009","AQS","490350003","1","31","ppb","29","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/28/2009","AQS","490350003","1","27","ppb","25","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/29/2009","AQS","490350003","1","25","ppb","24","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"05/30/2009","AQS","490350003","1","21","ppb","20","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
